Date,Open,High,Low,Close,Adj Close,Volume
2014-01-22,19040,19280,18920,19100,0.32784,2010900
2014-01-23,19040,19100,18800,18840,0.323377,904350
2014-01-24,18840,19520,18840,19400,0.33299,2105750
2014-01-27,19160,19600,18980,18980,0.32578,2658750
2014-01-28,19000,19280,18980,19120,0.328183,2825850
2014-01-29,19300,19320,19100,19100,0.32784,1871050
2014-02-03,18860,19600,18840,19340,0.33196,2888850
2014-02-04,18880,19260,18800,18800,0.322691,2523300
2014-02-05,18820,18960,18760,18800,0.322691,2101950
2014-02-06,18480,19040,18480,19020,0.326467,4379650
2014-02-07,19000,19260,18900,19200,0.329557,2874100
2014-02-10,19020,19180,18900,18900,0.324407,1857300
2014-02-11,18920,19200,18900,19160,0.32887,1856300
2014-02-12,19340,19680,19260,19580,0.336079,1490850
2014-02-13,19520,19740,19280,19420,0.333333,1318300
2014-02-14,19420,19480,19120,19120,0.328183,1450300
2014-02-17,19220,19320,19060,19220,0.3299,668000
2014-02-18,19220,19400,19220,19400,0.33299,3109850
2014-02-19,19500,19500,19140,19460,0.334019,2736350
2014-02-20,19300,19580,19180,19360,0.332303,823700
2014-02-21,19700,20520,19660,20480,0.351527,2528200
2014-02-24,20440,20520,20100,20400,0.350154,3494950
2014-02-25,20360,20400,20000,20160,0.346035,1786950
2014-02-26,20140,20600,20140,20420,0.350497,4046050
2014-02-27,20420,20680,20360,20680,0.35496,1413350
2014-02-28,20480,21260,20400,21260,0.364915,4904750
2014-03-03,20980,21260,20780,20920,0.359079,1067150
2014-03-04,21000,21100,20640,20720,0.355647,1001200
2014-03-05,20940,21300,20900,21200,0.363885,1019850
2014-03-06,21060,21380,21060,21340,0.366288,2258150
2014-03-07,21340,21420,21160,21380,0.366975,3539050
2014-03-10,21140,21400,21000,21380,0.366975,2708900
2014-03-11,21360,21400,21180,21380,0.366975,1988050
2014-03-12,21300,21480,21020,21200,0.363885,2017050
2014-03-13,21200,21440,21200,21200,0.363885,1877850
2014-03-14,20800,20940,20240,20460,0.351184,2178650
2014-03-17,20260,20320,19600,20120,0.345348,1906550
2014-03-18,20260,20260,19880,20020,0.343631,1259900
2014-03-19,20140,20200,19820,19820,0.340199,1249700
2014-03-20,19740,19900,19600,19600,0.336422,718800
2014-03-21,19800,19880,19680,19800,0.339855,931550
2014-03-24,19860,20000,19640,19940,0.342258,1137900
2014-03-25,19940,19960,19320,19440,0.333676,1723300
2014-03-26,19780,20060,19680,20000,0.343288,1925800
2014-03-27,20300,20920,20120,20780,0.356676,2930300
2014-03-28,20600,21200,20460,21100,0.362169,1725000
2014-03-31,21000,21280,20640,21140,0.362856,1272050
2014-04-01,20880,20980,20700,20860,0.35805,1845800
2014-04-02,20820,21100,20680,20960,0.359766,2060100
2014-04-03,21000,21660,20960,21660,0.371781,3074950
2014-04-04,21600,21940,21520,21640,0.371438,3748350
2014-04-07,21780,21780,21240,21640,0.371438,4620400
2014-04-08,21600,21600,21260,21420,0.367662,1056850
2014-04-09,21420,21540,20900,21140,0.362856,2454900
2014-04-10,21140,21340,20920,21280,0.365259,1863400
2014-04-11,20940,21300,20720,21300,0.365602,1718250
2014-04-14,21040,21480,21020,21200,0.363885,609200
2014-04-15,21700,21860,21620,21740,0.373154,1771350
2014-04-16,21760,21880,21540,21880,0.375557,1235650
2014-04-17,21900,21900,21440,21800,0.374184,849550
2014-04-18,21560,21760,21400,21660,0.371781,808050
2014-04-21,21660,21800,21500,21620,0.371095,135400
2014-04-22,21600,21600,21460,21500,0.369035,1285150
2014-04-23,21620,21700,21440,21440,0.368005,2283150
2014-04-24,21620,21920,21600,21840,0.374871,1244100
2014-04-25,21840,21840,21660,21720,0.372811,1662100
2014-04-28,21560,21700,21420,21520,0.369378,924850
2014-04-29,21600,21620,20920,21120,0.362512,1255950
2014-04-30,21360,21400,20520,20740,0.35599,3097900
2014-05-02,20900,21160,20760,21000,0.360453,1364750
2014-05-07,20700,20900,20620,20620,0.35393,1881650
2014-05-08,20920,21000,20720,20800,0.35702,940100
2014-05-09,20800,20860,20460,20820,0.357363,475050
2014-05-12,20820,21700,20800,21660,0.371781,1993900
2014-05-13,21660,22300,21660,22100,0.379333,2365150
2014-05-14,22200,22340,21880,22340,0.383453,2331750
2014-05-15,22320,22400,22140,22340,0.383453,902250
2014-05-16,22300,22540,22260,22500,0.386199,2258950
2014-05-19,22500,23300,22400,23220,0.398558,2534400
2014-05-20,23180,23820,23120,23300,0.399931,1836300
2014-05-21,23480,23480,22900,23060,0.395811,1305100
2014-05-22,23200,23200,22660,22980,0.394438,2084100
2014-05-23,22620,22740,22220,22240,0.381736,2486050
2014-05-26,21980,22160,21560,21580,0.370408,2511850
2014-05-27,21640,21860,21560,21580,0.370408,1206150
2014-05-28,21580,22000,21400,21900,0.375901,2515850
2014-05-29,22080,22720,22020,22720,0.389975,2596400
2014-05-30,22900,23180,22140,22140,0.38002,4774200
2014-06-02,22260,22420,22160,22360,0.383796,1630750
2014-06-03,22400,23000,22400,23000,0.394781,4705850
2014-06-05,22720,23020,22720,23020,0.395125,2821100
2014-06-09,23000,23020,21660,22000,0.377617,3863250
2014-06-10,22140,22380,22080,22380,0.38414,2163150
2014-06-11,22480,22480,21740,21920,0.376244,3264850
2014-06-12,21860,21880,21520,21580,0.370408,2565550
2014-06-13,21500,21560,20700,20760,0.356333,3420400
2014-06-16,21400,21400,20600,20660,0.354617,4181600
2014-06-17,20760,20940,20440,20680,0.35496,3713100
2014-06-18,20680,21000,20680,20800,0.35702,2445700
2014-06-19,20740,20800,20560,20720,0.355647,4811850
2014-06-20,20820,20840,20480,20780,0.356676,3106400
2014-06-23,21000,21260,20900,21180,0.363542,2836650
2014-06-24,21260,21700,21220,21600,0.370751,2259000
2014-06-25,21600,21600,21280,21420,0.367662,1029100
2014-06-26,21340,21600,21260,21420,0.367662,913700
2014-06-27,21380,21500,21180,21220,0.372934,1512250
2014-06-30,21220,21240,21120,21200,0.372583,1568250
2014-07-01,21200,21220,20820,21020,0.369419,987150
2014-07-02,21140,21400,21020,21380,0.375746,2288550
2014-07-03,21300,21420,20800,20860,0.366607,1045400
2014-07-04,20980,21040,20860,20900,0.36731,350950
2014-07-07,20920,21100,20800,21020,0.369419,1229250
2014-07-08,20900,21340,20860,20920,0.367662,1547850
2014-07-09,20800,20900,20620,20800,0.365553,2092150
2014-07-10,21000,21060,20820,21060,0.370122,1208850
2014-07-11,21080,21080,20840,21080,0.370474,894800
2014-07-14,21000,21220,21000,21100,0.370825,988050
2014-07-15,21200,21820,21200,21760,0.382424,2010950
2014-07-16,21900,21920,21700,21700,0.38137,1559200
2014-07-17,21880,22140,21780,22080,0.388048,1986550
2014-07-18,21700,22080,21700,22000,0.386642,2317000
2014-07-21,22100,22200,21960,21960,0.385939,1371650
2014-07-22,22100,22100,21840,21860,0.384182,1196650
2014-07-23,21880,21940,21480,21720,0.381721,654150
2014-07-24,22120,22120,21740,21900,0.384885,2117350
2014-07-25,21860,21900,21640,21720,0.381721,1009450
2014-07-28,21780,22100,21540,21680,0.381018,951950
2014-07-29,21680,22580,21640,22200,0.390157,2850450
2014-07-30,22240,22940,22060,22560,0.396484,3911200
2014-07-31,22340,22340,21380,21460,0.377152,4445650
2014-08-01,21220,21440,20520,20600,0.362038,3442550
2014-08-04,20740,20900,20620,20880,0.366959,2163900
2014-08-05,20680,20900,20580,20600,0.362038,3632250
2014-08-06,20560,20580,20200,20540,0.360983,2065900
2014-08-07,20760,20760,20180,20460,0.359577,1712450
2014-08-08,20200,20440,19800,19800,0.347978,4138100
2014-08-11,19980,20220,19860,20160,0.354305,1528250
2014-08-12,20140,20380,19860,19860,0.349032,1370700
2014-08-13,20000,20200,19760,20200,0.355008,2728700
2014-08-14,20200,20280,20080,20080,0.352899,1268350
2014-08-18,20280,20360,19720,19840,0.348681,1351500
2014-08-19,19920,20060,19780,19800,0.347978,1920300
2014-08-20,19980,19980,19620,19860,0.349032,2152750
2014-08-21,19860,19900,19500,19580,0.344112,1728750
2014-08-22,19940,19940,19640,19920,0.350087,1098600
2014-08-25,19740,19800,19120,19120,0.336027,2856100
2014-08-26,19220,19360,19100,19300,0.339191,1776800
2014-08-27,19440,19560,19240,19440,0.341651,1760200
2014-08-28,19520,19980,19480,19980,0.351141,3027900
2014-08-29,19900,20400,19780,20400,0.358523,4816100
2014-09-01,20200,20340,19960,20160,0.354305,559400
2014-09-02,20160,20160,19500,19680,0.345869,970550
2014-09-03,19760,19800,19340,19400,0.340948,1419900
2014-09-04,19800,19800,19420,19580,0.344112,1374400
2014-09-05,19500,19580,19200,19280,0.338839,1263550
2014-09-11,19700,19760,19520,19760,0.347275,2429650
2014-09-12,19780,19960,19580,19580,0.344112,1754750
2014-09-15,19860,19860,19300,19300,0.339191,1983850
2014-09-16,19380,19420,19240,19240,0.338136,1553250
2014-09-17,19300,19800,19260,19800,0.347978,1228150
2014-09-18,19700,19760,19380,19600,0.344463,1597250
2014-09-19,19460,19600,18980,19000,0.333918,2608100
2014-09-22,18860,18880,17920,18000,0.316344,4227400
2014-09-23,18040,18040,17800,17900,0.314586,2145300
2014-09-24,17640,17780,17320,17500,0.307556,2348900
2014-09-25,17780,17800,17560,17680,0.31072,4846100
2014-09-26,17620,18040,17600,17940,0.315289,2848300
2014-09-29,18160,18540,17940,18440,0.324077,1413400
2014-09-30,18500,18500,17920,17960,0.315641,2186500
2014-10-01,18100,18100,17780,17920,0.314938,2873050
2014-10-02,17640,17680,17360,17380,0.305447,1338800
2014-10-06,17620,17760,17400,17560,0.308611,2569750
2014-10-07,17580,18020,17580,17800,0.312829,2363350
2014-10-08,17660,17660,16900,16980,0.298418,3439050
2014-10-10,16400,16600,16360,16480,0.28963,2844800
2014-10-13,16000,16580,15860,16440,0.288927,2866550
2014-10-14,16500,17060,16500,17000,0.298769,2592500
2014-10-15,17400,17600,17060,17380,0.305447,3633250
2014-10-16,17160,17380,17100,17100,0.300527,1481750
2014-10-17,17060,17300,16880,16880,0.29666,3384650
2014-10-20,17000,17540,17000,17540,0.308259,4453400
2014-10-21,17400,17440,17140,17340,0.304744,1102550
2014-10-22,17500,17680,17080,17320,0.304393,1861450
2014-10-23,17320,17480,17000,17200,0.302284,1062000
2014-10-24,17260,17460,17040,17440,0.306502,3276800
2014-10-27,17280,17540,17280,17500,0.307556,756850
2014-10-28,17500,17560,17280,17320,0.304393,896600
2014-10-29,17620,18280,17360,18280,0.321265,2278450
2014-10-30,18160,19100,17860,18720,0.328997,2874200
2014-10-31,19000,19700,18840,19700,0.346221,2896400
2014-11-03,19740,19820,19240,19820,0.34833,1705900
2014-11-04,19820,19920,19480,19660,0.345518,1097550
2014-11-05,19520,19560,19200,19200,0.337433,1070250
2014-11-06,19220,19320,18980,19140,0.336379,1197250
2014-11-07,19000,19140,18540,18560,0.326185,2082150
2014-11-10,18640,19380,18620,19180,0.337082,2738050
2014-11-11,19120,19400,18960,19160,0.33673,1246900
2014-11-12,19160,19300,18800,18800,0.330403,1035600
2014-11-13,18700,18980,18580,18600,0.326888,1188650
2014-11-14,18500,18680,18440,18480,0.32478,2004600
2014-11-17,18480,19000,18440,18440,0.324077,1003550
2014-11-18,18900,19160,18640,19120,0.336027,1076200
2014-11-19,19120,19240,18960,19240,0.338136,1319250
2014-11-20,18720,19220,18720,19220,0.337785,963150
2014-11-21,19220,19320,19140,19220,0.337785,1244300
2014-11-24,19460,19480,19360,19460,0.342003,1253250
2014-11-25,19340,19420,18380,18380,0.323022,3886600
2014-11-26,18700,19260,18700,19080,0.335324,1350400
2014-11-27,20380,21120,20200,20600,0.362038,4677300
2014-11-28,20640,20980,20600,20980,0.368716,1798250
2014-12-01,21000,21000,20240,20680,0.363444,1520700
2014-12-02,20680,20700,20280,20320,0.357117,1857200
2014-12-03,20420,20880,20340,20880,0.366959,1943700
2014-12-04,20900,20960,20440,20560,0.361335,1317050
2014-12-05,20580,20760,20560,20580,0.361686,796300
2014-12-08,20580,20720,20580,20600,0.362038,630250
2014-12-09,20600,21100,20380,20920,0.367662,2225700
2014-12-10,20800,20840,20420,20460,0.359577,2845150
2014-12-11,20360,20400,19980,20020,0.351844,3377000
2014-12-12,20020,20020,19740,19840,0.348681,3032500
2014-12-15,19440,20320,19420,19940,0.350439,1907200
2014-12-16,19940,20500,19560,19620,0.344815,1311400
2014-12-17,19720,19720,19180,19180,0.337082,1864450
2014-12-18,19180,19380,19060,19300,0.339191,1767750
2014-12-19,19440,20500,19440,20240,0.355711,2305300
2014-12-22,20740,20900,20520,20800,0.365553,1688150
2014-12-23,20820,20900,19960,20800,0.365553,1860000
2014-12-24,20800,20880,20600,20820,0.365904,1481400
2014-12-26,20820,20880,20620,20860,0.366607,813400
2014-12-29,20700,20700,20200,20420,5.714593,749800
2014-12-30,20440,20780,20100,20780,5.81534,1200250
2015-01-02,20780,20780,20240,20320,5.686606,942200
2015-01-05,20320,20340,20120,20220,5.658621,816600
2015-01-06,20220,20280,19820,20100,5.62504,2318000
2015-01-07,20000,20100,19840,20020,5.602651,1208650
2015-01-08,20320,20700,20140,20440,5.720191,1670900
2015-01-09,20620,20660,20440,20460,5.725787,1669800
2015-01-12,20460,20680,20000,20500,5.736982,1269300
2015-01-13,20500,20640,19700,20500,5.736982,2589450
2015-01-14,20500,20900,20500,20560,5.753773,2785000
2015-01-15,20560,20960,19980,20560,5.753773,2190150
2015-01-16,20560,20640,20260,20400,5.708996,893400
2015-01-19,20400,20720,20400,20620,5.770563,424850
2015-01-20,20620,21160,20620,20760,5.809742,1998900
2015-01-21,20780,21580,20760,21580,6.039222,2000100
2015-01-22,21580,21780,21260,21300,5.960863,1862850
2015-01-23,21460,21580,21180,21460,6.005638,1399200
2015-01-26,20880,21420,20840,21360,5.977654,1410550
2015-01-27,21160,21500,20940,21260,5.949669,1211200
2015-01-28,20960,21340,20900,21140,5.916087,1051250
2015-01-29,21200,21440,20980,21320,5.966461,1464650
2015-01-30,21360,21640,21100,21320,5.966461,1544300
2015-02-02,21020,21240,21020,21200,5.932878,1008050
2015-02-03,21300,21300,20760,21060,5.893698,1099450
2015-02-04,21780,21780,21400,21540,6.028028,1872750
2015-02-05,21320,21500,21060,21220,5.938475,1332200
2015-02-06,21440,21520,21160,21400,5.988847,1349700
2015-02-09,21520,21860,21300,21660,6.06161,914500
2015-02-10,21360,21540,21320,21420,5.994445,1076550
2015-02-11,21180,21380,20580,20680,5.787354,1928800
2015-02-12,20600,20860,20600,20860,5.837728,755400
2015-02-13,20900,21020,20760,21020,5.882504,1552850
2015-02-16,20900,20960,20740,20940,5.860116,564000
2015-02-17,20900,20940,20780,20800,5.820936,620800
2015-02-23,20600,20920,20600,20840,5.832131,1441600
2015-02-24,21040,21220,20960,21120,5.910489,2058200
2015-02-25,21140,21580,21140,21580,6.039222,2424750
2015-02-26,21580,21580,21080,21360,5.977654,733550
2015-02-27,21340,21340,20960,20960,5.865713,1630550
2015-03-02,21040,21540,20980,21300,5.960863,2680000
2015-03-03,21840,22180,21640,21840,6.111983,4356700
2015-03-04,22000,22020,21820,22000,6.156758,1706000
2015-03-05,22000,22020,21700,21700,6.072804,1265900
2015-03-06,22040,22060,21780,22060,6.173552,878850
2015-03-09,21740,21960,21660,21700,6.072804,880300
2015-03-10,21800,22000,21560,21560,6.033624,1142300
2015-03-11,21600,22300,21560,22060,6.173552,2124800
2015-03-12,22200,22480,22140,22280,6.235118,1612450
2015-03-13,22280,22800,22280,22600,6.324671,1036150
2015-03-16,22620,22880,22360,22360,6.257507,1599500
2015-03-17,22560,22700,22440,22460,6.285492,1535700
2015-03-18,22340,22680,22340,22560,6.313478,1467950
2015-03-19,22620,22660,22180,22340,6.251909,1453950
2015-03-20,22140,22340,21840,21900,6.128775,1504150
2015-03-23,21900,22120,21880,22100,6.184744,799100
2015-03-24,21780,22100,21740,22100,6.184744,1087500
2015-03-25,22100,22260,21920,22260,6.229522,827550
2015-03-26,21800,21940,21640,21780,6.095192,1452150
2015-03-27,21380,21820,21380,21660,6.06161,1034400
2015-03-30,22100,22160,21660,21740,6.083998,879700
2015-03-31,21840,22080,21800,22080,6.179148,1553600
2015-04-01,22000,22000,21720,21760,6.089596,787000
2015-04-02,21960,21960,21800,21820,6.106388,382950
2015-04-03,21800,21980,21720,21960,6.145566,834250
2015-04-06,21960,22740,21880,22680,6.347059,707250
2015-04-07,23000,23080,22860,22940,6.419822,2527650
2015-04-08,22940,23380,22860,23320,6.526164,1541900
2015-04-09,23060,23240,22920,22980,6.431015,1592300
2015-04-10,23000,23220,22920,23220,6.49818,863200
2015-04-13,23160,23260,22740,23220,6.49818,1091450
2015-04-14,22860,23140,22800,23000,6.436612,1186700
2015-04-15,23020,23040,22420,22600,6.324671,1450100
2015-04-16,22680,22860,22500,22640,6.335866,1517200
2015-04-17,22640,22960,22540,22960,6.425418,1777150
2015-04-20,22780,22840,22640,22780,6.375044,1479150
2015-04-21,22700,22780,22400,22560,6.313478,1526400
2015-04-22,22880,22880,22500,22620,6.330268,1582350
2015-04-23,22680,22800,22320,22680,6.347059,1449050
2015-04-24,22500,22600,21400,21440,6.000043,4554700
2015-04-27,21500,21700,21000,21140,5.916087,2772900
2015-04-28,21140,21420,20980,21020,5.882504,1616050
2015-04-29,21020,21480,21020,21280,5.955266,1008850
2015-04-30,21500,21800,21360,21800,6.100789,2009400
2015-05-04,22180,22280,21780,22220,6.218327,1555050
2015-05-06,21880,22300,21100,21380,5.983252,1526700
2015-05-07,21200,21440,20960,21000,5.876907,1580250
2015-05-08,20760,20940,20640,20640,5.77616,1450700
2015-05-11,20840,20880,20400,20400,5.708996,1405200
2015-05-12,20540,20740,20380,20440,5.720191,1230800
2015-05-13,20440,20620,20340,20360,5.697801,1203350
2015-05-14,20700,20980,20600,20980,5.87131,902000
2015-05-15,21140,21380,20720,20740,5.804146,936900
2015-05-18,21060,21060,20520,20740,5.804146,547100
2015-05-19,20940,21160,20740,20800,5.820936,891000
2015-05-20,21000,21240,20980,21220,5.938475,688500
2015-05-21,21460,21460,21020,21300,5.960863,644400
2015-05-22,21400,21400,20860,21380,5.983252,1047200
2015-05-26,21260,21960,21260,21920,6.134372,1237250
2015-05-27,21380,21520,20940,20940,5.860116,1476600
2015-05-28,21160,21680,20960,21280,5.955266,1147800
2015-05-29,21400,21660,21160,21580,6.039222,4264400
2015-06-01,20940,21400,20860,21200,5.932878,960400
2015-06-02,21400,21500,20660,20660,5.781756,1092700
2015-06-03,20860,20880,20500,20600,5.764967,1136750
2015-06-04,20860,21400,20860,21200,5.932878,2542650
2015-06-05,21060,21440,21000,21020,5.882504,1002900
2015-06-08,20920,21080,20360,20360,5.697801,875700
2015-06-09,20360,20500,19740,19740,5.524294,1738500
2015-06-10,19900,20020,19700,19700,5.513099,1305050
2015-06-11,19920,19960,19500,19500,5.457128,1301700
2015-06-12,20000,20000,19800,19960,5.585861,1478400
2015-06-15,19600,20040,19600,19920,5.574666,369200
2015-06-16,20000,20100,19780,19900,5.56907,1445100
2015-06-17,19960,20480,19920,20400,5.708996,1025750
2015-06-18,20300,20300,19920,20020,5.602651,748900
2015-06-19,20060,20100,19800,19800,5.541084,889050
2015-06-22,19920,20060,19780,19800,5.541084,840250
2015-06-23,20040,20340,19900,20180,5.647429,1350100
2015-06-24,20040,20380,20020,20380,5.703398,623550
2015-06-25,20080,20300,19700,19700,5.513099,1783050
2015-06-26,19740,20020,19700,19740,5.524294,1625350
2015-06-29,19720,19900,19700,19760,5.824975,559850
2015-06-30,19800,19880,19720,19860,5.854452,1765150
2015-07-01,19660,19980,19620,19920,5.87214,1328650
2015-07-02,20080,20080,19620,20020,5.901619,1100100
2015-07-03,19840,19920,19500,19560,5.766017,697600
2015-07-06,19420,19520,19060,19060,5.618625,551250
2015-07-07,19000,19340,18960,19080,5.62452,772650
2015-07-08,18800,19140,18760,18800,5.541981,1073900
2015-07-09,18460,19100,17560,19100,5.630415,959750
2015-07-10,18840,18940,18760,18800,5.541981,1404350
2015-07-13,18800,18940,18680,18940,5.583251,979700
2015-07-14,18980,18980,18180,18380,5.418169,1856950
2015-07-15,18400,18540,18320,18540,5.465335,963050
2015-07-16,18440,19060,18340,19000,5.600938,3750900
2015-07-17,19080,19360,19040,19360,5.707061,1208800
2015-07-20,19400,19560,19220,19280,5.683476,1429500
2015-07-21,19240,19300,18920,19300,5.689373,1165000
2015-07-22,19100,19360,19000,19360,5.707061,1625300
2015-07-23,19300,19460,19120,19120,5.636312,2760850
2015-07-24,18920,19140,18860,18980,5.595042,1998500
2015-07-27,18720,19200,18720,19100,5.630415,2472900
2015-07-28,19000,19160,18700,18800,5.541981,1566400
2015-07-29,19020,19480,18820,19300,5.689373,1417050
2015-07-30,19300,19460,18520,18520,5.459439,1960400
2015-07-31,18580,18600,17920,18400,5.424065,3410200
2015-08-03,18300,18300,17940,18160,5.353318,2725600
2015-08-04,18260,18500,18220,18400,5.424065,1689500
2015-08-05,18400,18400,17880,17920,5.282568,1440950
2015-08-06,18020,18020,17440,17540,5.170549,3161300
2015-08-07,17320,17800,17320,17600,5.188236,2256650
2015-08-10,17560,17880,17560,17840,5.258985,1021000
2015-08-11,18080,18140,17840,17840,5.258985,1728200
2015-08-12,17900,18140,17800,17960,5.29436,1466400
2015-08-13,18000,18140,17860,17860,5.26488,988650
2015-08-14,17860,17860,17860,17860,5.26488,0
2015-08-17,17940,18020,17200,17200,5.070322,1521100
2015-08-18,17440,17700,17400,17560,5.176445,828900
2015-08-19,17960,18340,17860,18060,5.323838,1701700
2015-08-20,18040,18300,17780,18000,5.306151,1449050
2015-08-21,17200,18100,17200,17760,5.235403,2121000
2015-08-24,17420,17620,15980,16820,4.958303,4075400
2015-08-25,16820,17440,16600,16880,4.97599,2380800
2015-08-26,16560,16600,16100,16420,4.840389,2799750
2015-08-27,16660,17020,16520,16820,4.958303,2883150
2015-08-28,17080,17280,16800,17020,5.01726,2269300
2015-08-31,17180,17400,16820,17400,5.12928,4031450
2015-09-01,17360,17440,17100,17220,5.076218,1678400
2015-09-02,16920,17400,16880,17400,5.12928,1916600
2015-09-03,17980,18360,17740,18120,5.341525,4861400
2015-09-04,18120,18300,17920,18100,5.33563,3138850
2015-09-07,18180,18240,17940,18120,5.341525,2453950
2015-09-08,18260,18480,17900,18440,5.435857,2289950
2015-09-09,18400,18580,18100,18580,5.477127,3877050
2015-09-10,18180,18280,17980,18100,5.33563,3986400
2015-09-11,18140,18360,18040,18260,5.382795,2161050
2015-09-14,18160,18340,18020,18340,5.406378,1373150
2015-09-15,18340,18580,18140,18260,5.382795,3055550
2015-09-16,18300,18780,18300,18700,5.512501,2923300
2015-09-17,18880,18900,18460,18800,5.541981,5319300
2015-09-18,18780,19200,18520,18680,5.506606,19631600
2015-09-21,18300,18600,18060,18300,5.394586,1607300
2015-09-22,18540,18580,18200,18580,5.477127,1207100
2015-09-23,18220,18560,18220,18240,5.3769,9646750
2015-09-24,18200,18260,17940,18000,5.306151,1082100
2015-09-25,17900,18020,17620,17740,5.229507,1584500
2015-09-30,18000,18360,17640,18340,5.406378,3074450
2015-10-01,18400,18520,18220,18340,5.406378,637100
2015-10-02,18320,18320,18040,18040,5.317943,1287600
2015-10-05,18000,18100,17860,17880,5.270777,1191100
2015-10-06,17980,18580,17980,18360,5.412273,1943300
2015-10-07,18940,19780,18860,19740,5.819079,3441500
2015-10-08,19640,19960,19360,19760,5.824975,2254300
2015-10-12,19540,19700,19340,19660,5.795496,1926450
2015-10-13,19400,19760,19400,19700,5.807286,1024550
2015-10-14,19800,19980,19680,19880,5.860349,1835200
2015-10-15,19560,20320,19540,20320,5.990055,2550850
2015-10-16,20320,20320,19920,20000,5.895723,3277800
2015-10-19,19920,20060,19740,20060,5.913411,948400
2015-10-20,20000,20220,19900,20000,5.895723,561100
2015-10-21,19860,20060,19860,19960,5.883932,1818550
2015-10-22,20240,20320,19720,19960,5.883932,1569500
2015-10-23,20140,20200,19960,20200,5.954681,885200
2015-10-26,20200,20200,19940,20200,5.954681,1260000
2015-10-27,20060,20120,19620,19980,5.889828,951100
2015-10-28,19960,20640,19960,20440,6.025429,2183150
2015-10-29,21000,22600,20900,21560,6.355589,11510400
2015-10-30,23320,24160,22900,23900,7.045389,16219250
2015-11-02,23800,23800,23140,23560,6.945161,6961500
2015-11-03,23500,23500,22960,23020,6.785978,5741600
2015-11-04,22960,23080,22760,22800,6.721125,2883900
2015-11-05,22800,23120,22760,22920,6.756498,4408750
2015-11-06,22920,23040,22800,22900,6.750603,1878150
2015-11-09,22900,23000,22400,22780,6.715229,1999400
2015-11-10,22760,22940,22380,22420,6.609106,2034500
2015-11-11,22420,23540,22420,22800,6.721125,2039950
2015-11-12,22800,23040,22800,22800,6.721125,2049750
2015-11-13,22800,22900,22060,22520,6.638584,2510200
2015-11-16,22520,22600,21620,22120,6.52067,3266650
2015-11-17,22120,22800,22100,22580,6.656271,3446100
2015-11-18,22580,22840,22580,22600,6.662168,1713550
2015-11-19,22660,23000,22300,23000,6.780083,3648600
2015-11-20,23000,23000,22660,22660,6.679854,2548300
2015-11-23,22660,22860,22420,22660,6.679854,2943650
2015-11-24,22660,22740,22340,22740,6.703437,2679850
2015-11-25,22740,22880,22520,22520,6.638584,2904900
2015-11-26,22520,23060,22520,22820,6.72702,1804650
2015-11-27,22880,23160,22820,22820,6.72702,2619650
2015-11-30,22820,22840,21920,21920,6.461713,7039500
2015-12-01,22120,22840,21920,22740,6.703437,3653800
2015-12-02,22740,22940,22460,22460,6.620897,3562300
2015-12-03,22460,22460,22100,22140,6.526565,2926200
2015-12-04,22100,22220,22000,22220,6.550149,2808700
2015-12-07,22120,22480,21840,21840,6.43813,2623650
2015-12-08,21820,22060,21640,21720,6.402756,3275200
2015-12-09,21720,21920,21620,21640,6.379172,2345800
2015-12-10,21640,22080,21100,21820,6.432234,2831300
2015-12-11,21820,21960,21480,21640,6.379172,3532650
2015-12-14,21520,21640,21200,21240,6.261258,3119650
2015-12-15,21240,21980,21240,21340,6.290737,2167650
2015-12-16,21500,21920,21480,21680,6.390964,2922500
2015-12-17,21700,21960,21300,21780,6.420444,2658600
2015-12-18,21560,21580,21340,21500,6.337903,2697250
2015-12-21,21500,21740,21320,21600,6.367381,1944150
2015-12-22,21600,21700,21420,21700,6.39686,2508600
2015-12-23,21700,21840,21700,21800,6.426339,2223150
2015-12-24,21820,22100,21800,21900,6.455817,964450
2015-12-28,21900,22000,21500,21500,6.337903,1936450
2015-12-29,21500,21640,21000,21460,93.800919,2737300
2015-12-30,21480,21980,21460,21820,95.374474,2051400
2016-01-04,21820,21820,20480,20720,90.566414,2747150
2016-01-05,20720,21120,20640,20840,91.090935,2674650
2016-01-06,20880,21020,20320,20640,90.216728,2951900
2016-01-07,20560,20640,19700,20120,87.94384,3591650
2016-01-08,20120,20520,19780,20280,88.643196,2407650
2016-01-11,20220,20220,19820,20000,87.419319,2654350
2016-01-12,19820,20240,19120,19120,83.572876,4140050
2016-01-13,19380,19420,19280,19320,84.447067,1280650
2016-01-14,19040,19380,18920,19020,83.135773,1186000
2016-01-15,19040,19440,18940,18940,82.786095,1975800
2016-01-18,18200,19100,18200,19100,83.485443,2537750
2016-01-19,19100,19980,19040,19940,87.157074,2912300
2016-01-20,19620,19700,19160,19360,84.62191,2526700
2016-01-21,19300,19760,19140,19140,83.660286,1818250
2016-01-22,19260,19580,19140,19340,84.534477,2123600
2016-01-25,19420,19620,19380,19500,85.233833,1471900
2016-01-26,19380,19460,19000,19220,84.009972,1352700
2016-01-27,19100,19860,19100,19700,86.108017,2490300
2016-01-28,19620,19640,19240,19440,84.971573,3600950
2016-01-29,19460,19980,19160,19980,87.331909,2825550
2016-02-01,19980,20140,19640,20140,88.031242,2347850
